Datum,Stunde,Zaehlstelle,Anzahl,Wochentag,Monat,Ist_Wochenende
2024-01-16,11,Jannowitzbruecke_Nord,68,Dienstag,1,Nein
2024-01-16,12,Jannowitzbruecke_Nord,50,Dienstag,1,Nein
2024-01-16,13,Jannowitzbruecke_Nord,77,Dienstag,1,Nein
2024-01-16,14,Jannowitzbruecke_Nord,104,Dienstag,1,Nein
2024-01-16,15,Jannowitzbruecke_Nord,116,Dienstag,1,Nein
2024-01-16,16,Jannowitzbruecke_Nord,136,Dienstag,1,Nein
2024-01-16,17,Jannowitzbruecke_Nord,150,Dienstag,1,Nein
2024-01-16,18,Jannowitzbruecke_Nord,174,Dienstag,1,Nein
2024-01-16,19,Jannowitzbruecke_Nord,113,Dienstag,1,Nein
2024-01-16,20,Jannowitzbruecke_Nord,64,Dienstag,1,Nein
2024-01-16,21,Jannowitzbruecke_Nord,59,Dienstag,1,Nein
2024-01-16,22,Jannowitzbruecke_Nord,48,Dienstag,1,Nein
2024-01-16,23,Jannowitzbruecke_Nord,18,Dienstag,1,Nein
2024-01-17,0,Jannowitzbruecke_Nord,12,Mittwoch,1,Nein
2024-01-17,1,Jannowitzbruecke_Nord,3,Mittwoch,1,Nein
2024-01-17,2,Jannowitzbruecke_Nord,3,Mittwoch,1,Nein
2024-01-17,3,Jannowitzbruecke_Nord,2,Mittwoch,1,Nein
2024-01-17,4,Jannowitzbruecke_Nord,5,Mittwoch,1,Nein
2024-01-17,5,Jannowitzbruecke_Nord,12,Mittwoch,1,Nein
2024-01-17,6,Jannowitzbruecke_Nord,23,Mittwoch,1,Nein
2024-01-17,7,Jannowitzbruecke_Nord,65,Mittwoch,1,Nein
2024-01-17,8,Jannowitzbruecke_Nord,129,Mittwoch,1,Nein
2024-01-17,9,Jannowitzbruecke_Nord,125,Mittwoch,1,Nein
2024-01-17,10,Jannowitzbruecke_Nord,76,Mittwoch,1,Nein
2024-01-17,11,Jannowitzbruecke_Nord,63,Mittwoch,1,Nein
2024-01-17,12,Jannowitzbruecke_Nord,99,Mittwoch,1,Nein
2024-01-17,13,Jannowitzbruecke_Nord,81,Mittwoch,1,Nein
2024-01-17,14,Jannowitzbruecke_Nord,73,Mittwoch,1,Nein
2024-01-17,15,Jannowitzbruecke_Nord,126,Mittwoch,1,Nein
2024-01-17,16,Jannowitzbruecke_Nord,136,Mittwoch,1,Nein
2024-01-17,17,Jannowitzbruecke_Nord,187,Mittwoch,1,Nein
2024-01-17,18,Jannowitzbruecke_Nord,230,Mittwoch,1,Nein
2024-01-17,19,Jannowitzbruecke_Nord,122,Mittwoch,1,Nein
2024-01-17,20,Jannowitzbruecke_Nord,70,Mittwoch,1,Nein
2024-01-17,21,Jannowitzbruecke_Nord,47,Mittwoch,1,Nein
2024-01-17,22,Jannowitzbruecke_Nord,49,Mittwoch,1,Nein
2024-01-17,23,Jannowitzbruecke_Nord,27,Mittwoch,1,Nein
2024-01-18,0,Jannowitzbruecke_Nord,14,Donnerstag,1,Nein
2024-01-18,1,Jannowitzbruecke_Nord,5,Donnerstag,1,Nein
2024-01-18,2,Jannowitzbruecke_Nord,1,Donnerstag,1,Nein
2024-01-18,3,Jannowitzbruecke_Nord,5,Donnerstag,1,Nein
2024-01-18,4,Jannowitzbruecke_Nord,6,Donnerstag,1,Nein
2024-01-18,5,Jannowitzbruecke_Nord,9,Donnerstag,1,Nein
2024-01-18,6,Jannowitzbruecke_Nord,21,Donnerstag,1,Nein
2024-01-18,7,Jannowitzbruecke_Nord,65,Donnerstag,1,Nein
2024-01-18,8,Jannowitzbruecke_Nord,135,Donnerstag,1,Nein
2024-01-18,9,Jannowitzbruecke_Nord,119,Donnerstag,1,Nein
2024-01-18,10,Jannowitzbruecke_Nord,61,Donnerstag,1,Nein
2024-01-18,11,Jannowitzbruecke_Nord,59,Donnerstag,1,Nein
2024-01-18,12,Jannowitzbruecke_Nord,79,Donnerstag,1,Nein
2024-01-18,13,Jannowitzbruecke_Nord,91,Donnerstag,1,Nein
2024-01-18,14,Jannowitzbruecke_Nord,91,Donnerstag,1,Nein
2024-01-18,15,Jannowitzbruecke_Nord,118,Donnerstag,1,Nein
2024-01-18,16,Jannowitzbruecke_Nord,145,Donnerstag,1,Nein
2024-01-18,17,Jannowitzbruecke_Nord,166,Donnerstag,1,Nein
2024-01-18,18,Jannowitzbruecke_Nord,208,Donnerstag,1,Nein
2024-01-18,19,Jannowitzbruecke_Nord,119,Donnerstag,1,Nein
2024-01-18,20,Jannowitzbruecke_Nord,86,Donnerstag,1,Nein
2024-01-18,21,Jannowitzbruecke_Nord,70,Donnerstag,1,Nein
2024-01-18,22,Jannowitzbruecke_Nord,56,Donnerstag,1,Nein
2024-01-18,23,Jannowitzbruecke_Nord,28,Donnerstag,1,Nein
2024-01-19,0,Jannowitzbruecke_Nord,17,Freitag,1,Nein
2024-01-19,1,Jannowitzbruecke_Nord,7,Freitag,1,Nein
2024-01-19,2,Jannowitzbruecke_Nord,7,Freitag,1,Nein
2024-01-19,3,Jannowitzbruecke_Nord,2,Freitag,1,Nein
2024-01-19,4,Jannowitzbruecke_Nord,2,Freitag,1,Nein
2024-01-19,5,Jannowitzbruecke_Nord,9,Freitag,1,Nein
2024-01-19,6,Jannowitzbruecke_Nord,18,Freitag,1,Nein
2024-01-19,7,Jannowitzbruecke_Nord,42,Freitag,1,Nein
2024-01-19,8,Jannowitzbruecke_Nord,99,Freitag,1,Nein
2024-01-19,9,Jannowitzbruecke_Nord,115,Freitag,1,Nein
2024-01-19,10,Jannowitzbruecke_Nord,76,Freitag,1,Nein
2024-01-19,11,Jannowitzbruecke_Nord,81,Freitag,1,Nein
2024-01-19,12,Jannowitzbruecke_Nord,98,Freitag,1,Nein
2024-01-19,13,Jannowitzbruecke_Nord,102,Freitag,1,Nein
2024-01-19,14,Jannowitzbruecke_Nord,120,Freitag,1,Nein
2024-01-19,15,Jannowitzbruecke_Nord,148,Freitag,1,Nein
2024-01-19,16,Jannowitzbruecke_Nord,151,Freitag,1,Nein
2024-01-19,17,Jannowitzbruecke_Nord,144,Freitag,1,Nein
2024-01-19,18,Jannowitzbruecke_Nord,137,Freitag,1,Nein
2024-01-19,19,Jannowitzbruecke_Nord,117,Freitag,1,Nein
2024-01-19,20,Jannowitzbruecke_Nord,74,Freitag,1,Nein
2024-01-19,21,Jannowitzbruecke_Nord,38,Freitag,1,Nein
2024-01-19,22,Jannowitzbruecke_Nord,46,Freitag,1,Nein
2024-01-19,23,Jannowitzbruecke_Nord,36,Freitag,1,Nein
2024-01-20,0,Jannowitzbruecke_Nord,29,Samstag,1,Ja
2024-01-20,1,Jannowitzbruecke_Nord,15,Samstag,1,Ja
2024-01-20,2,Jannowitzbruecke_Nord,16,Samstag,1,Ja
2024-01-20,3,Jannowitzbruecke_Nord,10,Samstag,1,Ja
2024-01-20,4,Jannowitzbruecke_Nord,10,Samstag,1,Ja
2024-01-20,5,Jannowitzbruecke_Nord,7,Samstag,1,Ja
2024-01-20,6,Jannowitzbruecke_Nord,6,Samstag,1,Ja
2024-01-20,7,Jannowitzbruecke_Nord,8,Samstag,1,Ja
2024-01-20,8,Jannowitzbruecke_Nord,32,Samstag,1,Ja
2024-01-20,9,Jannowitzbruecke_Nord,30,Samstag,1,Ja
2024-01-20,10,Jannowitzbruecke_Nord,58,Samstag,1,Ja
2024-01-20,11,Jannowitzbruecke_Nord,63,Samstag,1,Ja
2024-01-20,12,Jannowitzbruecke_Nord,73,Samstag,1,Ja
2024-01-20,13,Jannowitzbruecke_Nord,89,Samstag,1,Ja
2024-01-20,14,Jannowitzbruecke_Nord,98,Samstag,1,Ja
2024-01-20,15,Jannowitzbruecke_Nord,84,Samstag,1,Ja
2024-01-20,16,Jannowitzbruecke_Nord,92,Samstag,1,Ja
2024-01-20,17,Jannowitzbruecke_Nord,87,Samstag,1,Ja
2024-01-20,18,Jannowitzbruecke_Nord,95,Samstag,1,Ja
2024-01-20,19,Jannowitzbruecke_Nord,61,Samstag,1,Ja
2024-01-20,20,Jannowitzbruecke_Nord,47,Samstag,1,Ja
2024-01-20,21,Jannowitzbruecke_Nord,46,Samstag,1,Ja
2024-01-20,22,Jannowitzbruecke_Nord,29,Samstag,1,Ja
2024-01-20,23,Jannowitzbruecke_Nord,23,Samstag,1,Ja
2024-01-21,0,Jannowitzbruecke_Nord,27,Sonntag,1,Ja
2024-01-21,1,Jannowitzbruecke_Nord,14,Sonntag,1,Ja
2024-01-21,2,Jannowitzbruecke_Nord,14,Sonntag,1,Ja
2024-01-21,3,Jannowitzbruecke_Nord,13,Sonntag,1,Ja
2024-01-21,4,Jannowitzbruecke_Nord,11,Sonntag,1,Ja
2024-01-21,5,Jannowitzbruecke_Nord,7,Sonntag,1,Ja
2024-01-21,6,Jannowitzbruecke_Nord,6,Sonntag,1,Ja
2024-01-21,7,Jannowitzbruecke_Nord,3,Sonntag,1,Ja
2024-01-21,8,Jannowitzbruecke_Nord,13,Sonntag,1,Ja
2024-01-21,9,Jannowitzbruecke_Nord,18,Sonntag,1,Ja
2024-01-21,10,Jannowitzbruecke_Nord,42,Sonntag,1,Ja
2024-01-21,11,Jannowitzbruecke_Nord,36,Sonntag,1,Ja
2024-01-21,12,Jannowitzbruecke_Nord,52,Sonntag,1,Ja
2024-01-21,13,Jannowitzbruecke_Nord,71,Sonntag,1,Ja
2024-01-21,14,Jannowitzbruecke_Nord,73,Sonntag,1,Ja
2024-01-21,15,Jannowitzbruecke_Nord,57,Sonntag,1,Ja
2024-01-21,16,Jannowitzbruecke_Nord,46,Sonntag,1,Ja
2024-01-21,17,Jannowitzbruecke_Nord,80,Sonntag,1,Ja
2024-01-21,18,Jannowitzbruecke_Nord,54,Sonntag,1,Ja
2024-01-21,19,Jannowitzbruecke_Nord,56,Sonntag,1,Ja
2024-01-21,20,Jannowitzbruecke_Nord,54,Sonntag,1,Ja
2024-01-21,21,Jannowitzbruecke_Nord,29,Sonntag,1,Ja
2024-01-21,22,Jannowitzbruecke_Nord,26,Sonntag,1,Ja
2024-01-21,23,Jannowitzbruecke_Nord,14,Sonntag,1,Ja
2024-01-22,0,Jannowitzbruecke_Nord,9,Montag,1,Nein
2024-01-22,1,Jannowitzbruecke_Nord,6,Montag,1,Nein
2024-01-22,2,Jannowitzbruecke_Nord,5,Montag,1,Nein
2024-01-22,3,Jannowitzbruecke_Nord,2,Montag,1,Nein
2024-01-22,4,Jannowitzbruecke_Nord,4,Montag,1,Nein
2024-01-22,5,Jannowitzbruecke_Nord,3,Montag,1,Nein
2024-01-22,6,Jannowitzbruecke_Nord,26,Montag,1,Nein
2024-01-22,7,Jannowitzbruecke_Nord,94,Montag,1,Nein
2024-01-22,8,Jannowitzbruecke_Nord,174,Montag,1,Nein
2024-01-22,9,Jannowitzbruecke_Nord,114,Montag,1,Nein
2024-01-22,10,Jannowitzbruecke_Nord,77,Montag,1,Nein
2024-01-22,11,Jannowitzbruecke_Nord,79,Montag,1,Nein
2024-01-22,12,Jannowitzbruecke_Nord,89,Montag,1,Nein
2024-01-22,13,Jannowitzbruecke_Nord,120,Montag,1,Nein
2024-01-22,14,Jannowitzbruecke_Nord,124,Montag,1,Nein
2024-01-22,15,Jannowitzbruecke_Nord,178,Montag,1,Nein
2024-01-22,16,Jannowitzbruecke_Nord,162,Montag,1,Nein
2024-01-22,17,Jannowitzbruecke_Nord,214,Montag,1,Nein
2024-01-22,18,Jannowitzbruecke_Nord,242,Montag,1,Nein
2024-01-22,19,Jannowitzbruecke_Nord,119,Montag,1,Nein
2024-01-22,20,Jannowitzbruecke_Nord,86,Montag,1,Nein
2024-01-22,21,Jannowitzbruecke_Nord,74,Montag,1,Nein
2024-01-22,22,Jannowitzbruecke_Nord,57,Montag,1,Nein
2024-01-22,23,Jannowitzbruecke_Nord,15,Montag,1,Nein
2024-01-23,0,Jannowitzbruecke_Nord,18,Dienstag,1,Nein
2024-01-23,1,Jannowitzbruecke_Nord,5,Dienstag,1,Nein
2024-01-23,2,Jannowitzbruecke_Nord,5,Dienstag,1,Nein
2024-01-23,3,Jannowitzbruecke_Nord,3,Dienstag,1,Nein
2024-01-23,4,Jannowitzbruecke_Nord,7,Dienstag,1,Nein
2024-01-23,5,Jannowitzbruecke_Nord,11,Dienstag,1,Nein
2024-01-23,6,Jannowitzbruecke_Nord,29,Dienstag,1,Nein
2024-01-23,7,Jannowitzbruecke_Nord,108,Dienstag,1,Nein
2024-01-23,8,Jannowitzbruecke_Nord,222,Dienstag,1,Nein
2024-01-23,9,Jannowitzbruecke_Nord,199,Dienstag,1,Nein
2024-01-23,10,Jannowitzbruecke_Nord,101,Dienstag,1,Nein
2024-01-23,11,Jannowitzbruecke_Nord,86,Dienstag,1,Nein
2024-01-23,12,Jannowitzbruecke_Nord,126,Dienstag,1,Nein
2024-01-23,13,Jannowitzbruecke_Nord,128,Dienstag,1,Nein
2024-01-23,14,Jannowitzbruecke_Nord,156,Dienstag,1,Nein
2024-01-23,15,Jannowitzbruecke_Nord,208,Dienstag,1,Nein
2024-01-23,16,Jannowitzbruecke_Nord,249,Dienstag,1,Nein
2024-01-23,17,Jannowitzbruecke_Nord,281,Dienstag,1,Nein
2024-01-23,18,Jannowitzbruecke_Nord,341,Dienstag,1,Nein
2024-01-23,19,Jannowitzbruecke_Nord,209,Dienstag,1,Nein
2024-01-23,20,Jannowitzbruecke_Nord,113,Dienstag,1,Nein
2024-01-23,21,Jannowitzbruecke_Nord,84,Dienstag,1,Nein
2024-01-23,22,Jannowitzbruecke_Nord,96,Dienstag,1,Nein
2024-01-23,23,Jannowitzbruecke_Nord,35,Dienstag,1,Nein
2024-01-24,0,Jannowitzbruecke_Nord,12,Mittwoch,1,Nein
2024-01-24,1,Jannowitzbruecke_Nord,9,Mittwoch,1,Nein
2024-01-24,2,Jannowitzbruecke_Nord,5,Mittwoch,1,Nein
2024-01-24,3,Jannowitzbruecke_Nord,2,Mittwoch,1,Nein
2024-01-24,4,Jannowitzbruecke_Nord,5,Mittwoch,1,Nein
2024-01-24,5,Jannowitzbruecke_Nord,16,Mittwoch,1,Nein
2024-01-24,6,Jannowitzbruecke_Nord,30,Mittwoch,1,Nein
2024-01-24,7,Jannowitzbruecke_Nord,107,Mittwoch,1,Nein
2024-01-24,8,Jannowitzbruecke_Nord,166,Mittwoch,1,Nein
2024-01-24,9,Jannowitzbruecke_Nord,202,Mittwoch,1,Nein
2024-01-24,10,Jannowitzbruecke_Nord,88,Mittwoch,1,Nein
2024-01-24,11,Jannowitzbruecke_Nord,72,Mittwoch,1,Nein
2024-01-24,12,Jannowitzbruecke_Nord,100,Mittwoch,1,Nein
2024-01-24,13,Jannowitzbruecke_Nord,119,Mittwoch,1,Nein
2024-01-24,14,Jannowitzbruecke_Nord,136,Mittwoch,1,Nein
2024-01-24,15,Jannowitzbruecke_Nord,190,Mittwoch,1,Nein
2024-01-24,16,Jannowitzbruecke_Nord,221,Mittwoch,1,Nein
2024-01-24,17,Jannowitzbruecke_Nord,270,Mittwoch,1,Nein
2024-01-24,18,Jannowitzbruecke_Nord,279,Mittwoch,1,Nein
2024-01-24,19,Jannowitzbruecke_Nord,207,Mittwoch,1,Nein
2024-01-24,20,Jannowitzbruecke_Nord,104,Mittwoch,1,Nein
2024-01-24,21,Jannowitzbruecke_Nord,90,Mittwoch,1,Nein
2024-01-24,22,Jannowitzbruecke_Nord,49,Mittwoch,1,Nein
2024-01-24,23,Jannowitzbruecke_Nord,37,Mittwoch,1,Nein
2024-01-25,0,Jannowitzbruecke_Nord,12,Donnerstag,1,Nein
2024-01-25,1,Jannowitzbruecke_Nord,5,Donnerstag,1,Nein
2024-01-25,2,Jannowitzbruecke_Nord,4,Donnerstag,1,Nein
2024-01-25,3,Jannowitzbruecke_Nord,3,Donnerstag,1,Nein
2024-01-25,4,Jannowitzbruecke_Nord,4,Donnerstag,1,Nein
2024-01-25,5,Jannowitzbruecke_Nord,15,Donnerstag,1,Nein
2024-01-25,6,Jannowitzbruecke_Nord,30,Donnerstag,1,Nein
2024-01-25,7,Jannowitzbruecke_Nord,117,Donnerstag,1,Nein
2024-01-25,8,Jannowitzbruecke_Nord,219,Donnerstag,1,Nein
2024-01-25,9,Jannowitzbruecke_Nord,198,Donnerstag,1,Nein
2024-01-25,10,Jannowitzbruecke_Nord,109,Donnerstag,1,Nein
2024-01-25,11,Jannowitzbruecke_Nord,110,Donnerstag,1,Nein
2024-01-25,12,Jannowitzbruecke_Nord,111,Donnerstag,1,Nein
2024-01-25,13,Jannowitzbruecke_Nord,131,Donnerstag,1,Nein
2024-01-25,14,Jannowitzbruecke_Nord,160,Donnerstag,1,Nein
2024-01-25,15,Jannowitzbruecke_Nord,231,Donnerstag,1,Nein
2024-01-25,16,Jannowitzbruecke_Nord,246,Donnerstag,1,Nein
2024-01-25,17,Jannowitzbruecke_Nord,296,Donnerstag,1,Nein
2024-01-25,18,Jannowitzbruecke_Nord,322,Donnerstag,1,Nein
2024-01-25,19,Jannowitzbruecke_Nord,188,Donnerstag,1,Nein
2024-01-25,20,Jannowitzbruecke_Nord,126,Donnerstag,1,Nein
2024-01-25,21,Jannowitzbruecke_Nord,89,Donnerstag,1,Nein
2024-01-25,22,Jannowitzbruecke_Nord,95,Donnerstag,1,Nein
2024-01-25,23,Jannowitzbruecke_Nord,47,Donnerstag,1,Nein
2024-01-26,0,Jannowitzbruecke_Nord,19,Freitag,1,Nein
2024-01-26,1,Jannowitzbruecke_Nord,5,Freitag,1,Nein
2024-01-26,2,Jannowitzbruecke_Nord,9,Freitag,1,Nein
2024-01-26,3,Jannowitzbruecke_Nord,5,Freitag,1,Nein
2024-01-26,4,Jannowitzbruecke_Nord,6,Freitag,1,Nein
2024-01-26,5,Jannowitzbruecke_Nord,11,Freitag,1,Nein
2024-01-26,6,Jannowitzbruecke_Nord,34,Freitag,1,Nein
2024-01-26,7,Jannowitzbruecke_Nord,84,Freitag,1,Nein
2024-01-26,8,Jannowitzbruecke_Nord,172,Freitag,1,Nein
2024-01-26,9,Jannowitzbruecke_Nord,140,Freitag,1,Nein
2024-01-26,10,Jannowitzbruecke_Nord,121,Freitag,1,Nein
2024-01-26,11,Jannowitzbruecke_Nord,108,Freitag,1,Nein
2024-01-26,12,Jannowitzbruecke_Nord,137,Freitag,1,Nein
2024-01-26,13,Jannowitzbruecke_Nord,113,Freitag,1,Nein
2024-01-26,14,Jannowitzbruecke_Nord,104,Freitag,1,Nein
2024-01-26,15,Jannowitzbruecke_Nord,154,Freitag,1,Nein
2024-01-26,16,Jannowitzbruecke_Nord,161,Freitag,1,Nein
2024-01-26,17,Jannowitzbruecke_Nord,174,Freitag,1,Nein
2024-01-26,18,Jannowitzbruecke_Nord,205,Freitag,1,Nein
2024-01-26,19,Jannowitzbruecke_Nord,139,Freitag,1,Nein
2024-01-26,20,Jannowitzbruecke_Nord,179,Freitag,1,Nein
2024-01-26,21,Jannowitzbruecke_Nord,68,Freitag,1,Nein
2024-01-26,22,Jannowitzbruecke_Nord,61,Freitag,1,Nein
2024-01-26,23,Jannowitzbruecke_Nord,44,Freitag,1,Nein
2024-01-27,0,Jannowitzbruecke_Nord,39,Samstag,1,Ja
2024-01-27,1,Jannowitzbruecke_Nord,18,Samstag,1,Ja
2024-01-27,2,Jannowitzbruecke_Nord,14,Samstag,1,Ja
2024-01-27,3,Jannowitzbruecke_Nord,4,Samstag,1,Ja
2024-01-27,4,Jannowitzbruecke_Nord,17,Samstag,1,Ja
2024-01-27,5,Jannowitzbruecke_Nord,7,Samstag,1,Ja
2024-01-27,6,Jannowitzbruecke_Nord,12,Samstag,1,Ja
2024-01-27,7,Jannowitzbruecke_Nord,22,Samstag,1,Ja
2024-01-27,8,Jannowitzbruecke_Nord,16,Samstag,1,Ja
2024-01-27,9,Jannowitzbruecke_Nord,53,Samstag,1,Ja
2024-01-27,10,Jannowitzbruecke_Nord,61,Samstag,1,Ja
2024-01-27,11,Jannowitzbruecke_Nord,81,Samstag,1,Ja
2024-01-27,12,Jannowitzbruecke_Nord,133,Samstag,1,Ja
2024-01-27,13,Jannowitzbruecke_Nord,155,Samstag,1,Ja
2024-01-27,14,Jannowitzbruecke_Nord,152,Samstag,1,Ja
2024-01-27,15,Jannowitzbruecke_Nord,152,Samstag,1,Ja
2024-01-27,16,Jannowitzbruecke_Nord,139,Samstag,1,Ja
2024-01-27,17,Jannowitzbruecke_Nord,149,Samstag,1,Ja
2024-01-27,18,Jannowitzbruecke_Nord,122,Samstag,1,Ja
2024-01-27,19,Jannowitzbruecke_Nord,127,Samstag,1,Ja
2024-01-27,20,Jannowitzbruecke_Nord,85,Samstag,1,Ja
2024-01-27,21,Jannowitzbruecke_Nord,57,Samstag,1,Ja
2024-01-27,22,Jannowitzbruecke_Nord,53,Samstag,1,Ja
2024-01-27,23,Jannowitzbruecke_Nord,49,Samstag,1,Ja
2024-01-28,0,Jannowitzbruecke_Nord,37,Sonntag,1,Ja
2024-01-28,1,Jannowitzbruecke_Nord,20,Sonntag,1,Ja
2024-01-28,2,Jannowitzbruecke_Nord,19,Sonntag,1,Ja
2024-01-28,3,Jannowitzbruecke_Nord,20,Sonntag,1,Ja
2024-01-28,4,Jannowitzbruecke_Nord,12,Sonntag,1,Ja
2024-01-28,5,Jannowitzbruecke_Nord,5,Sonntag,1,Ja
2024-01-28,6,Jannowitzbruecke_Nord,10,Sonntag,1,Ja
2024-01-28,7,Jannowitzbruecke_Nord,9,Sonntag,1,Ja
2024-01-28,8,Jannowitzbruecke_Nord,17,Sonntag,1,Ja
2024-01-28,9,Jannowitzbruecke_Nord,32,Sonntag,1,Ja
2024-01-28,10,Jannowitzbruecke_Nord,44,Sonntag,1,Ja
2024-01-28,11,Jannowitzbruecke_Nord,67,Sonntag,1,Ja
2024-01-28,12,Jannowitzbruecke_Nord,97,Sonntag,1,Ja
2024-01-28,13,Jannowitzbruecke_Nord,108,Sonntag,1,Ja
2024-01-28,14,Jannowitzbruecke_Nord,123,Sonntag,1,Ja
2024-01-28,15,Jannowitzbruecke_Nord,113,Sonntag,1,Ja
2024-01-28,16,Jannowitzbruecke_Nord,141,Sonntag,1,Ja
2024-01-28,17,Jannowitzbruecke_Nord,109,Sonntag,1,Ja
2024-01-28,18,Jannowitzbruecke_Nord,85,Sonntag,1,Ja
2024-01-28,19,Jannowitzbruecke_Nord,97,Sonntag,1,Ja
2024-01-28,20,Jannowitzbruecke_Nord,77,Sonntag,1,Ja
2024-01-28,21,Jannowitzbruecke_Nord,56,Sonntag,1,Ja
2024-01-28,22,Jannowitzbruecke_Nord,23,Sonntag,1,Ja
2024-01-28,23,Jannowitzbruecke_Nord,17,Sonntag,1,Ja
2024-01-29,0,Jannowitzbruecke_Nord,11,Montag,1,Nein
2024-01-29,1,Jannowitzbruecke_Nord,4,Montag,1,Nein
2024-01-29,2,Jannowitzbruecke_Nord,4,Montag,1,Nein
2024-01-29,3,Jannowitzbruecke_Nord,4,Montag,1,Nein
2024-01-29,4,Jannowitzbruecke_Nord,6,Montag,1,Nein
2024-01-29,5,Jannowitzbruecke_Nord,16,Montag,1,Nein
2024-01-29,6,Jannowitzbruecke_Nord,34,Montag,1,Nein
2024-01-29,7,Jannowitzbruecke_Nord,94,Montag,1,Nein
2024-01-29,8,Jannowitzbruecke_Nord,227,Montag,1,Nein
2024-01-29,9,Jannowitzbruecke_Nord,210,Montag,1,Nein
2024-01-29,10,Jannowitzbruecke_Nord,110,Montag,1,Nein
2024-01-29,11,Jannowitzbruecke_Nord,135,Montag,1,Nein
2024-01-29,12,Jannowitzbruecke_Nord,141,Montag,1,Nein
2024-01-29,13,Jannowitzbruecke_Nord,176,Montag,1,Nein
2024-01-29,14,Jannowitzbruecke_Nord,169,Montag,1,Nein
2024-01-29,15,Jannowitzbruecke_Nord,227,Montag,1,Nein
2024-01-29,16,Jannowitzbruecke_Nord,279,Montag,1,Nein
2024-01-29,17,Jannowitzbruecke_Nord,338,Montag,1,Nein
2024-01-29,18,Jannowitzbruecke_Nord,369,Montag,1,Nein
2024-01-29,19,Jannowitzbruecke_Nord,218,Montag,1,Nein
2024-01-29,20,Jannowitzbruecke_Nord,135,Montag,1,Nein
2024-01-29,21,Jannowitzbruecke_Nord,98,Montag,1,Nein
2024-01-29,22,Jannowitzbruecke_Nord,80,Montag,1,Nein
2024-01-29,23,Jannowitzbruecke_Nord,38,Montag,1,Nein
2024-01-30,0,Jannowitzbruecke_Nord,19,Dienstag,1,Nein
2024-01-30,1,Jannowitzbruecke_Nord,7,Dienstag,1,Nein
2024-01-30,2,Jannowitzbruecke_Nord,3,Dienstag,1,Nein
2024-01-30,3,Jannowitzbruecke_Nord,4,Dienstag,1,Nein
2024-01-30,4,Jannowitzbruecke_Nord,9,Dienstag,1,Nein
2024-01-30,5,Jannowitzbruecke_Nord,9,Dienstag,1,Nein
2024-01-30,6,Jannowitzbruecke_Nord,41,Dienstag,1,Nein
2024-01-30,7,Jannowitzbruecke_Nord,115,Dienstag,1,Nein
2024-01-30,8,Jannowitzbruecke_Nord,242,Dienstag,1,Nein
2024-01-30,9,Jannowitzbruecke_Nord,244,Dienstag,1,Nein
2024-01-30,10,Jannowitzbruecke_Nord,143,Dienstag,1,Nein
2024-01-30,11,Jannowitzbruecke_Nord,127,Dienstag,1,Nein
2024-01-30,12,Jannowitzbruecke_Nord,146,Dienstag,1,Nein
2024-01-30,13,Jannowitzbruecke_Nord,150,Dienstag,1,Nein
2024-01-30,14,Jannowitzbruecke_Nord,186,Dienstag,1,Nein
2024-01-30,15,Jannowitzbruecke_Nord,260,Dienstag,1,Nein
2024-01-30,16,Jannowitzbruecke_Nord,295,Dienstag,1,Nein
2024-01-30,17,Jannowitzbruecke_Nord,367,Dienstag,1,Nein
2024-01-30,18,Jannowitzbruecke_Nord,401,Dienstag,1,Nein
2024-01-30,19,Jannowitzbruecke_Nord,228,Dienstag,1,Nein
2024-01-30,20,Jannowitzbruecke_Nord,141,Dienstag,1,Nein
2024-01-30,21,Jannowitzbruecke_Nord,99,Dienstag,1,Nein
2024-01-30,22,Jannowitzbruecke_Nord,83,Dienstag,1,Nein
2024-01-30,23,Jannowitzbruecke_Nord,47,Dienstag,1,Nein
2024-01-31,0,Jannowitzbruecke_Nord,15,Mittwoch,1,Nein
2024-01-31,1,Jannowitzbruecke_Nord,9,Mittwoch,1,Nein
2024-01-31,2,Jannowitzbruecke_Nord,4,Mittwoch,1,Nein
2024-01-31,3,Jannowitzbruecke_Nord,3,Mittwoch,1,Nein
2024-01-31,4,Jannowitzbruecke_Nord,6,Mittwoch,1,Nein
2024-01-31,5,Jannowitzbruecke_Nord,8,Mittwoch,1,Nein
2024-01-31,6,Jannowitzbruecke_Nord,37,Mittwoch,1,Nein
2024-01-31,7,Jannowitzbruecke_Nord,108,Mittwoch,1,Nein
2024-01-31,8,Jannowitzbruecke_Nord,235,Mittwoch,1,Nein
2024-01-31,9,Jannowitzbruecke_Nord,251,Mittwoch,1,Nein
2024-01-31,10,Jannowitzbruecke_Nord,118,Mittwoch,1,Nein
2024-01-31,11,Jannowitzbruecke_Nord,135,Mittwoch,1,Nein
2024-01-31,12,Jannowitzbruecke_Nord,131,Mittwoch,1,Nein
2024-01-31,13,Jannowitzbruecke_Nord,132,Mittwoch,1,Nein
2024-01-31,14,Jannowitzbruecke_Nord,181,Mittwoch,1,Nein
2024-01-31,15,Jannowitzbruecke_Nord,220,Mittwoch,1,Nein
2024-01-31,16,Jannowitzbruecke_Nord,268,Mittwoch,1,Nein
2024-01-31,17,Jannowitzbruecke_Nord,360,Mittwoch,1,Nein
2024-01-31,18,Jannowitzbruecke_Nord,354,Mittwoch,1,Nein
2024-01-31,19,Jannowitzbruecke_Nord,225,Mittwoch,1,Nein
